year,county,cc,mc,month,driver,passenger,cyclist,pedestrian,fatalities
2001,Union,20,3.0,9,2,0,0,1,3
2001,Union,20,4.0,1,0,0,0,2,2
2001,Union,20,4.0,3,0,0,0,1,1
2001,Union,20,4.0,8,0,2,0,1,3
2001,Union,20,4.0,9,1,0,0,1,2
2001,Union,20,4.0,11,1,2,0,0,3
2001,Union,20,4.0,12,0,0,0,1,1
2001,Union,20,7.0,6,0,0,0,1,1
2001,Union,20,7.0,8,1,0,0,0,1
2001,Union,20,7.0,9,0,1,0,0,1
2001,Union,20,7.0,10,0,0,0,1,1
2001,Union,20,9.0,1,1,0,0,0,1
2001,Union,20,9.0,2,0,0,1,0,1
2001,Union,20,9.0,4,1,0,0,0,1
2001,Union,20,9.0,5,1,0,0,0,1
2001,Union,20,9.0,10,0,0,0,1,1
2001,Union,20,9.0,11,0,0,0,1,1
2001,Union,20,9.0,12,1,0,0,0,1
2001,Union,20,10.0,11,0,0,0,1,1
2001,Union,20,12.0,4,0,0,0,1,1
2001,Union,20,12.0,5,1,0,1,0,2
2001,Union,20,12.0,9,1,0,0,0,1
2001,Union,20,13.0,7,0,0,0,1,1
2001,Union,20,14.0,8,1,0,0,0,1
2001,Union,20,15.0,5,1,0,0,0,1
2001,Union,20,15.0,10,0,0,0,1,1
2001,Union,20,16.0,11,1,0,0,0,1
2001,Union,20,16.0,12,1,0,0,0,1
2001,Union,20,17.0,12,1,0,0,0,1
2001,Union,20,19.0,2,1,0,0,0,1
2001,Union,20,19.0,4,1,1,0,0,2
2001,Union,20,19.0,6,0,1,0,1,2
2001,Union,20,19.0,7,1,0,0,0,1
2001,Union,20,19.0,9,1,0,0,0,1
2001,Union,20,19.0,12,1,0,0,1,2
2001,Warren,21,6.0,8,1,0,0,0,1
2001,Warren,21,7.0,11,1,0,0,0,1
2001,Warren,21,15.0,9,1,1,0,0,2
2001,Warren,21,19.0,2,0,1,0,0,1
2002,Atlantic,1,1.0,1,0,0,0,1,1
2002,Atlantic,1,2.0,4,0,0,0,1,1
2002,Atlantic,1,2.0,9,0,0,0,1,1
2002,Atlantic,1,2.0,10,0,0,0,1,1
2002,Atlantic,1,4.0,1,1,0,0,0,1
2002,Atlantic,1,4.0,10,1,0,0,0,1
2002,Atlantic,1,5.0,4,2,1,0,0,3
2002,Atlantic,1,7.0,9,0,1,0,0,1
2002,Atlantic,1,8.0,1,0,0,0,1,1
2002,Atlantic,1,8.0,2,0,1,0,0,1
2002,Atlantic,1,8.0,4,3,1,0,0,4
2002,Atlantic,1,8.0,6,0,0,0,1,1
2002,Atlantic,1,8.0,8,1,0,0,0,1
2002,Atlantic,1,8.0,9,1,0,0,0,1
2002,Atlantic,1,8.0,10,2,1,0,0,3
2002,Atlantic,1,8.0,11,1,0,0,0,1
2002,Atlantic,1,8.0,12,1,0,0,0,1
2002,Atlantic,1,10.0,4,1,0,0,0,1
2002,Atlantic,1,10.0,7,0,2,0,0,2
2002,Atlantic,1,11.0,3,1,0,0,0,1
2002,Atlantic,1,11.0,7,1,0,0,0,1
2002,Atlantic,1,11.0,9,2,1,0,0,3
2002,Atlantic,1,11.0,11,1,0,0,0,1
2002,Atlantic,1,11.0,12,1,0,0,0,1
2002,Atlantic,1,12.0,3,0,1,0,0,1
2002,Atlantic,1,12.0,6,1,0,0,0,1
2002,Atlantic,1,12.0,8,0,1,0,0,1
2002,Atlantic,1,12.0,11,1,0,0,1,2
2002,Atlantic,1,13.0,1,1,0,0,0,1
2002,Atlantic,1,13.0,2,0,1,0,0,1
2002,Atlantic,1,13.0,3,0,1,0,0,1
2002,Atlantic,1,13.0,7,1,0,0,0,1
2002,Atlantic,1,13.0,8,0,1,0,0,1
2002,Atlantic,1,13.0,9,1,1,0,0,2
2002,Atlantic,1,13.0,10,2,1,0,1,4
2002,Atlantic,1,13.0,12,0,1,0,0,1
2002,Atlantic,1,19.0,4,0,0,0,1,1
2002,Atlantic,1,20.0,2,1,0,0,0,1
2002,Atlantic,1,22.0,7,1,0,0,0,1
2002,Bergen,2,1.0,3,0,0,0,1,1
2002,Bergen,2,2.0,6,1,1,0,0,2
2002,Bergen,2,5.0,10,0,0,0,1,1
2002,Bergen,2,13.0,12,0,0,0,1,1
2002,Bergen,2,17.0,2,0,0,0,1,1
2002,Bergen,2,17.0,6,1,0,0,0,1
2002,Bergen,2,18.0,5,1,0,0,0,1
2002,Bergen,2,18.0,10,0,0,0,1,1
2002,Bergen,2,19.0,6,0,0,0,1,1
2002,Bergen,2,19.0,10,0,1,0,0,1
2002,Bergen,2,20.0,5,1,0,0,0,1
2002,Bergen,2,23.0,4,0,0,0,1,1
2002,Bergen,2,23.0,6,0,0,0,1,1
2002,Bergen,2,23.0,7,1,0,0,0,1
2002,Bergen,2,23.0,10,0,0,0,2,2
2002,Bergen,2,27.0,7,0,0,0,1,1
2002,Bergen,2,31.0,3,1,0,0,0,1
2002,Bergen,2,31.0,8,0,0,0,1,1
2002,Bergen,2,33.0,1,0,0,0,1,1
2002,Bergen,2,33.0,2,1,0,0,0,1
2002,Bergen,2,33.0,3,1,0,0,0,1
2002,Bergen,2,35.0,2,0,0,0,1,1
2002,Bergen,2,38.0,3,1,0,0,0,1
2002,Bergen,2,44.0,4,0,0,0,1,1
2002,Bergen,2,45.0,3,1,0,0,0,1
2002,Bergen,2,46.0,3,1,1,0,0,2
2002,Bergen,2,46.0,4,1,0,0,1,2
2002,Bergen,2,46.0,8,3,1,0,0,4
2002,Bergen,2,46.0,12,2,0,0,0,2
2002,Bergen,2,49.0,12,1,0,0,0,1
2002,Bergen,2,50.0,2,0,0,0,2,2
2002,Bergen,2,50.0,5,1,0,0,0,1
2002,Bergen,2,60.0,1,0,0,0,1,1
2002,Bergen,2,60.0,5,1,0,0,0,1
2002,Bergen,2,60.0,7,1,0,0,0,1
2002,Bergen,2,60.0,10,1,0,0,1,2
2002,Bergen,2,64.0,1,0,0,0,3,3
2002,Bergen,2,67.0,9,0,0,1,0,1
2002,Bergen,2,68.0,2,1,0,0,0,1
2002,Bergen,2,70.0,9,1,0,0,0,1
2002,Bergen,2,,7,1,0,0,0,1
2002,Bergen,2,,10,1,0,0,0,1
2002,Bergen,2,,12,1,0,0,0,1
2002,Burlington,3,1.0,4,0,1,0,0,1
2002,Burlington,3,1.0,7,1,0,0,1,2
2002,Burlington,3,1.0,11,0,0,0,1,1
2002,Burlington,3,4.0,7,2,0,0,0,2
2002,Burlington,3,4.0,11,0,0,0,1,1
2002,Burlington,3,4.0,12,0,1,0,0,1
2002,Burlington,3,6.0,6,1,0,0,0,1
2002,Burlington,3,7.0,5,1,0,0,0,1
2002,Burlington,3,7.0,11,0,1,0,0,1
2002,Burlington,3,8.0,6,0,0,0,1,1
2002,Burlington,3,10.0,9,1,0,0,0,1
2002,Burlington,3,10.0,11,1,1,0,0,2
2002,Burlington,3,12.0,3,0,0,0,1,1
2002,Burlington,3,12.0,6,0,0,1,0,1
2002,Burlington,3,13.0,9,1,0,0,0,1
2002,Burlington,3,18.0,2,1,0,0,0,1
2002,Burlington,3,18.0,3,0,0,0,2,2
2002,Burlington,3,18.0,8,1,0,0,0,1
2002,Burlington,3,18.0,9,1,0,0,0,1
2002,Burlington,3,19.0,8,1,3,0,0,4
2002,Burlington,3,20.0,7,1,0,0,0,1
2002,Burlington,3,20.0,8,0,0,0,1,1
2002,Burlington,3,20.0,12,1,0,0,0,1
2002,Burlington,3,23.0,12,1,0,0,0,1
2002,Burlington,3,24.0,6,1,0,0,0,1
2002,Burlington,3,24.0,7,1,0,0,0,1
2002,Burlington,3,24.0,10,1,3,0,0,4
2002,Burlington,3,24.0,12,0,0,0,1,1
2002,Burlington,3,27.0,10,2,0,0,0,2
2002,Burlington,3,29.0,5,1,0,0,0,1
2002,Burlington,3,29.0,6,1,0,0,0,1
2002,Burlington,3,29.0,7,1,0,0,0,1
2002,Burlington,3,29.0,11,1,0,0,0,1
2002,Burlington,3,32.0,6,1,0,0,0,1
2002,Burlington,3,33.0,1,2,0,0,0,2
2002,Burlington,3,33.0,2,1,0,0,0,1
2002,Burlington,3,33.0,4,1,0,0,0,1
2002,Burlington,3,33.0,7,1,2,0,0,3
2002,Burlington,3,33.0,10,2,0,0,0,2
2002,Burlington,3,34.0,1,0,1,0,1,2
2002,Burlington,3,34.0,3,1,0,0,0,1
2002,Burlington,3,34.0,9,0,3,0,0,3
2002,Burlington,3,34.0,12,1,0,0,0,1
2002,Burlington,3,35.0,11,0,0,0,1,1
2002,Burlington,3,36.0,11,1,0,0,0,1
2002,Burlington,3,38.0,3,1,0,0,0,1
2002,Burlington,3,38.0,4,1,0,0,0,1
2002,Burlington,3,39.0,6,1,0,0,0,1
2002,Camden,4,4.0,4,1,0,0,0,1
2002,Camden,4,4.0,6,1,0,0,0,1
2002,Camden,4,4.0,9,0,0,0,1,1
2002,Camden,4,5.0,7,0,0,0,1,1
2002,Camden,4,6.0,6,1,0,0,0,1
2002,Camden,4,8.0,5,1,0,0,0,1
2002,Camden,4,8.0,6,0,0,0,1,1
2002,Camden,4,8.0,9,2,0,0,0,2
2002,Camden,4,8.0,11,0,1,0,0,1
2002,Camden,4,9.0,4,0,0,1,0,1
2002,Camden,4,9.0,5,0,1,0,0,1
2002,Camden,4,9.0,12,0,1,0,0,1
2002,Camden,4,10.0,8,1,0,0,0,1
2002,Camden,4,10.0,10,2,1,0,0,3
2002,Camden,4,14.0,1,0,1,0,0,1
2002,Camden,4,14.0,10,0,0,0,1,1
2002,Camden,4,14.0,11,0,1,0,0,1
2002,Camden,4,21.0,4,1,0,0,0,1
2002,Camden,4,22.0,6,0,0,0,1,1
2002,Camden,4,23.0,1,0,0,0,1,1
2002,Camden,4,25.0,5,0,0,0,3,3
2002,Camden,4,27.0,1,2,0,0,0,2
2002,Camden,4,27.0,6,1,0,0,0,1
2002,Camden,4,31.0,3,0,0,0,1,1
2002,Camden,4,32.0,2,0,0,0,1,1
2002,Camden,4,34.0,8,1,0,0,0,1
2002,Camden,4,35.0,2,0,1,0,0,1
2002,Camden,4,35.0,6,0,1,0,0,1
2002,Camden,4,35.0,10,0,1,0,0,1
2002,Camden,4,36.0,1,2,0,0,0,2
2002,Camden,4,36.0,6,1,0,0,0,1
2002,Camden,4,36.0,7,2,0,0,0,2
2002,Camden,4,36.0,9,0,2,0,1,3
2002,Camden,4,36.0,10,1,0,0,0,1
2002,Cape May,5,4.0,1,0,1,0,0,1
2002,Cape May,5,6.0,1,1,0,0,0,1
2002,Cape May,5,6.0,4,0,1,0,0,1
2002,Cape May,5,6.0,8,1,0,0,0,1
2002,Cape May,5,6.0,9,1,0,0,0,1
2002,Cape May,5,6.0,12,1,1,0,0,2
2002,Cape May,5,8.0,6,0,0,1,0,1
2002,Cape May,5,11.0,3,1,0,0,0,1
2002,Cape May,5,11.0,5,0,1,0,0,1
2002,Cape May,5,11.0,10,1,1,0,0,2
2002,Cape May,5,14.0,10,0,1,1,0,2
2002,Cape May,5,15.0,8,0,0,0,1,1
2002,Cumberland,6,1.0,11,0,0,0,1,1
2002,Cumberland,6,5.0,3,0,0,0,1,1
2002,Cumberland,6,7.0,7,0,0,1,0,1
2002,Cumberland,6,8.0,6,1,0,0,0,1
2002,Cumberland,6,9.0,5,0,1,0,0,1
2002,Cumberland,6,10.0,4,2,0,0,0,2
2002,Cumberland,6,10.0,9,1,0,0,0,1
2002,Cumberland,6,12.0,1,1,0,0,0,1
2002,Cumberland,6,13.0,8,1,0,0,0,1
2002,Cumberland,6,13.0,11,1,0,0,0,1
2002,Cumberland,6,14.0,1,1,0,0,0,1
2002,Cumberland,6,14.0,3,2,0,0,0,2
2002,Cumberland,6,14.0,4,2,0,0,0,2
2002,Cumberland,6,14.0,7,1,0,0,0,1
2002,Cumberland,6,14.0,9,1,1,0,0,2
2002,Cumberland,6,14.0,12,2,1,0,0,3
2002,Essex,7,1.0,5,1,1,0,0,2
2002,Essex,7,1.0,6,0,1,0,0,1
2002,Essex,7,1.0,12,0,0,0,1,1
2002,Essex,7,2.0,2,1,0,0,0,1
2002,Essex,7,2.0,5,0,0,0,1,1
2002,Essex,7,2.0,8,1,0,0,0,1
2002,Essex,7,4.0,7,1,1,0,0,2
2002,Essex,7,5.0,1,0,1,0,0,1
2002,Essex,7,5.0,2,1,1,0,0,2
2002,Essex,7,5.0,5,0,1,0,0,1
2002,Essex,7,5.0,7,1,0,0,0,1
2002,Essex,7,5.0,8,2,0,0,0,2
2002,Essex,7,5.0,9,1,0,0,0,1
2002,Essex,7,7.0,6,1,0,0,0,1
2002,Essex,7,7.0,12,1,0,0,0,1
2002,Essex,7,9.0,1,0,0,0,1,1
2002,Essex,7,9.0,2,2,0,0,0,2
2002,Essex,7,9.0,6,0,0,0,1,1
2002,Essex,7,10.0,3,1,1,0,0,2
2002,Essex,7,10.0,10,1,0,0,0,1
2002,Essex,7,12.0,1,1,0,0,0,1
2002,Essex,7,13.0,2,0,0,0,1,1
2002,Essex,7,13.0,10,0,0,1,0,1
2002,Essex,7,14.0,1,1,1,0,0,2
2002,Essex,7,14.0,2,0,1,0,1,2
2002,Essex,7,14.0,3,2,0,0,0,2
2002,Essex,7,14.0,4,0,1,0,0,1
2002,Essex,7,14.0,5,0,0,0,2,2
2002,Essex,7,14.0,6,1,1,1,1,4
2002,Essex,7,14.0,7,2,2,0,0,4
2002,Essex,7,14.0,8,0,1,0,1,2
2002,Essex,7,14.0,9,2,1,0,1,4
2002,Essex,7,14.0,10,0,0,0,3,3
2002,Essex,7,14.0,11,1,0,0,1,2
2002,Essex,7,17.0,5,0,0,0,1,1
2002,Essex,7,17.0,9,1,1,0,0,2
2002,Essex,7,18.0,3,1,0,0,0,1
2002,Essex,7,20.0,6,0,0,0,1,1
2002,Essex,7,22.0,2,1,1,0,0,2
2002,Gloucester,8,1.0,6,1,0,0,0,1
2002,Gloucester,8,1.0,11,0,0,0,1,1
2002,Gloucester,8,2.0,1,1,0,0,1,2
2002,Gloucester,8,2.0,10,1,0,0,0,1
2002,Gloucester,8,3.0,6,0,3,0,0,3
2002,Gloucester,8,4.0,1,1,1,0,0,2
2002,Gloucester,8,4.0,11,0,1,0,0,1
2002,Gloucester,8,5.0,2,1,0,0,0,1
2002,Gloucester,8,5.0,5,1,0,0,0,1
2002,Gloucester,8,5.0,6,1,0,0,0,1
2002,Gloucester,8,5.0,9,1,0,0,0,1
2002,Gloucester,8,5.0,10,0,2,0,0,2
2002,Gloucester,8,6.0,10,1,0,0,0,1
2002,Gloucester,8,10.0,5,1,0,0,0,1
2002,Gloucester,8,10.0,7,1,0,0,0,1
2002,Gloucester,8,10.0,9,1,0,0,0,1
2002,Gloucester,8,11.0,2,0,0,0,1,1
2002,Gloucester,8,11.0,9,0,0,0,1,1
2002,Gloucester,8,11.0,10,0,0,0,1,1
2002,Gloucester,8,11.0,11,0,0,0,1,1
2002,Gloucester,8,15.0,1,0,0,0,1,1
2002,Gloucester,8,18.0,6,1,0,0,0,1
2002,Gloucester,8,18.0,7,1,0,0,0,1
2002,Gloucester,8,18.0,9,0,1,0,0,1
2002,Gloucester,8,18.0,10,0,0,0,1,1
2002,Gloucester,8,18.0,12,1,0,0,0,1
2002,Gloucester,8,20.0,3,1,0,0,0,1
2002,Gloucester,8,20.0,4,1,0,0,0,1
2002,Gloucester,8,22.0,7,1,0,0,0,1
2002,Gloucester,8,24.0,6,1,0,0,0,1
2002,Gloucester,8,24.0,7,1,0,0,0,1
2002,Hudson,9,3.0,5,1,0,0,0,1
2002,Hudson,9,6.0,1,0,0,0,1,1
2002,Hudson,9,6.0,2,0,0,0,1,1
2002,Hudson,9,6.0,5,1,1,0,0,2
2002,Hudson,9,6.0,6,1,0,0,0,1
2002,Hudson,9,6.0,8,1,0,0,0,1
2002,Hudson,9,6.0,9,2,0,0,2,4
2002,Hudson,9,6.0,10,1,0,0,1,2
2002,Hudson,9,6.0,11,0,0,0,1,1
2002,Hudson,9,6.0,12,1,0,0,0,1
2002,Hudson,9,8.0,7,0,0,0,1,1
2002,Hudson,9,8.0,9,0,0,0,1,1
2002,Hudson,9,8.0,10,0,0,0,1,1
2002,Hudson,9,8.0,11,0,1,0,0,1
2002,Hudson,9,9.0,1,1,0,0,0,1
2002,Hudson,9,9.0,3,1,0,0,0,1
2002,Hudson,9,9.0,11,0,1,0,0,1
2002,Hudson,9,12.0,7,1,0,0,0,1
2002,Hunterdon,10,2.0,12,0,2,0,0,2
2002,Hunterdon,10,6.0,9,2,0,0,0,2
2002,Hunterdon,10,6.0,10,1,0,0,0,1
2002,Hunterdon,10,7.0,1,1,0,0,0,1
2002,Hunterdon,10,10.0,1,0,0,0,1,1
2002,Hunterdon,10,10.0,4,1,0,0,0,1
2002,Hunterdon,10,10.0,6,1,0,0,0,1
2002,Hunterdon,10,13.0,5,1,0,0,0,1
2002,Hunterdon,10,13.0,12,0,0,0,1,1
2002,Hunterdon,10,16.0,10,1,0,0,0,1
2002,Hunterdon,10,18.0,9,1,0,0,0,1
2002,Hunterdon,10,18.0,11,1,0,0,0,1
2002,Hunterdon,10,22.0,3,0,0,0,1,1
2002,Hunterdon,10,22.0,4,1,0,0,0,1
2002,Hunterdon,10,24.0,5,0,1,0,0,1
2002,Hunterdon,10,26.0,12,1,0,0,0,1
2002,Mercer,11,1.0,1,0,1,0,0,1
2002,Mercer,11,1.0,2,1,0,0,0,1
2002,Mercer,11,1.0,7,2,0,0,0,2
2002,Mercer,11,1.0,8,0,1,0,0,1
2002,Mercer,11,1.0,9,3,2,0,0,5
2002,Mercer,11,1.0,10,0,0,0,1,1
2002,Mercer,11,2.0,1,1,0,0,0,1
2002,Mercer,11,2.0,4,0,0,0,1,1
2002,Mercer,11,2.0,11,1,0,0,0,1
2002,Mercer,11,3.0,1,1,0,0,0,1
2002,Mercer,11,3.0,2,0,0,0,1,1
2002,Mercer,11,3.0,4,0,0,0,1,1
2002,Mercer,11,3.0,6,1,1,0,0,2
2002,Mercer,11,3.0,8,1,0,0,0,1
2002,Mercer,11,3.0,10,0,0,0,1,1
2002,Mercer,11,7.0,1,0,0,0,1,1
2002,Mercer,11,7.0,2,0,0,0,1,1
2002,Mercer,11,7.0,3,0,0,1,0,1
2002,Mercer,11,7.0,8,2,0,0,0,2
2002,Mercer,11,11.0,4,2,0,0,0,2
2002,Mercer,11,11.0,9,0,0,0,1,1
2002,Mercer,11,13.0,4,0,1,0,0,1
2002,Mercer,11,13.0,8,0,1,0,0,1
2002,Mercer,11,13.0,11,0,0,0,1,1
2002,Mercer,11,13.0,12,0,0,0,1,1
2002,Mercer,11,14.0,8,0,1,0,0,1
2002,Mercer,11,,2,1,0,0,0,1
2002,Mercer,11,,8,0,1,0,0,1
2002,Middlesex,12,1.0,12,0,0,0,1,1
2002,Middlesex,12,2.0,7,0,2,0,0,2
2002,Middlesex,12,4.0,1,1,0,0,0,1
2002,Middlesex,12,4.0,12,1,0,0,1,2
2002,Middlesex,12,5.0,1,1,0,0,0,1
2002,Middlesex,12,5.0,2,1,0,0,0,1
2002,Middlesex,12,5.0,4,0,1,0,0,1
2002,Middlesex,12,5.0,9,0,0,0,1,1
2002,Middlesex,12,5.0,10,0,0,0,1,1
2002,Middlesex,12,5.0,11,0,0,0,1,1
2002,Middlesex,12,6.0,11,1,0,0,0,1
2002,Middlesex,12,9.0,1,0,0,0,1,1
2002,Middlesex,12,10.0,2,0,0,0,1,1
2002,Middlesex,12,12.0,3,2,1,0,1,4
2002,Middlesex,12,12.0,4,0,1,0,0,1
2002,Middlesex,12,12.0,7,0,0,1,0,1
2002,Middlesex,12,12.0,8,1,0,0,0,1
2002,Middlesex,12,12.0,9,0,0,0,1,1
2002,Middlesex,12,13.0,2,1,0,0,0,1
2002,Middlesex,12,13.0,6,0,0,0,1,1
2002,Middlesex,12,13.0,8,0,0,0,1,1
2002,Middlesex,12,15.0,3,1,0,0,0,1
2002,Middlesex,12,15.0,4,1,0,0,0,1
2002,Middlesex,12,15.0,9,1,0,0,1,2
2002,Middlesex,12,15.0,10,0,1,0,1,2
2002,Middlesex,12,17.0,3,1,0,0,0,1
2002,Middlesex,12,17.0,4,1,0,0,0,1
2002,Middlesex,12,19.0,4,1,0,0,0,1
2002,Middlesex,12,19.0,6,1,0,0,1,2
2002,Middlesex,12,19.0,12,1,1,0,0,2
2002,Middlesex,12,20.0,2,1,0,0,0,1
2002,Middlesex,12,23.0,4,0,0,1,0,1
2002,Middlesex,12,25.0,1,0,1,0,1,2
2002,Middlesex,12,25.0,3,1,0,0,0,1
2002,Middlesex,12,25.0,4,1,0,0,0,1
2002,Middlesex,12,25.0,5,1,0,0,0,1
2002,Middlesex,12,25.0,7,0,0,0,1,1
2002,Middlesex,12,25.0,10,0,0,0,2,2
2002,Middlesex,12,25.0,12,1,1,0,0,2
2002,Middlesex,12,,1,1,0,0,0,1
2002,Middlesex,12,,2,1,0,0,0,1
2002,Middlesex,12,,3,0,0,0,1,1
2002,Middlesex,12,,4,1,0,0,0,1
2002,Middlesex,12,,4,1,0,0,0,1
2002,Middlesex,12,,11,0,0,0,1,1
2002,Middlesex,12,,11,1,0,0,0,1
2002,Middlesex,12,,11,1,0,0,0,1
2002,Monmouth,13,1.0,7,0,1,0,0,1
2002,Monmouth,13,7.0,4,1,0,0,0,1
2002,Monmouth,13,7.0,6,1,0,0,0,1
2002,Monmouth,13,9.0,10,1,0,0,0,1
2002,Monmouth,13,10.0,6,1,0,0,0,1
2002,Monmouth,13,10.0,9,1,1,0,0,2
2002,Monmouth,13,10.0,12,1,0,0,0,1
2002,Monmouth,13,12.0,7,2,0,0,0,2
2002,Monmouth,13,17.0,1,2,0,0,0,2
2002,Monmouth,13,17.0,12,2,0,0,0,2
2002,Monmouth,13,18.0,10,0,0,0,1,1
2002,Monmouth,13,20.0,5,0,0,0,1,1
2002,Monmouth,13,20.0,6,1,0,0,0,1
2002,Monmouth,13,21.0,1,3,0,0,0,3
2002,Monmouth,13,21.0,4,1,0,0,0,1
2002,Monmouth,13,21.0,6,1,1,0,0,2
2002,Monmouth,13,21.0,7,1,0,0,0,1
2002,Monmouth,13,21.0,8,1,0,0,0,1
2002,Monmouth,13,21.0,10,1,0,0,0,1
2002,Monmouth,13,21.0,12,1,0,0,0,1
2002,Monmouth,13,24.0,11,1,0,0,0,1
2002,Monmouth,13,28.0,5,0,0,0,1,1
2002,Monmouth,13,28.0,6,0,2,0,0,2
2002,Monmouth,13,28.0,12,0,0,0,1,1
2002,Monmouth,13,30.0,6,1,0,0,0,1
2002,Monmouth,13,30.0,10,1,0,0,0,1
2002,Monmouth,13,32.0,1,1,0,0,0,1
2002,Monmouth,13,32.0,4,1,0,0,0,1
2002,Monmouth,13,32.0,7,2,0,0,0,2
2002,Monmouth,13,32.0,9,1,0,0,0,1
2002,Monmouth,13,33.0,7,0,1,0,0,1
2002,Monmouth,13,37.0,5,0,1,0,0,1
2002,Monmouth,13,37.0,9,0,1,0,0,1
2002,Monmouth,13,49.0,7,2,0,0,0,2
2002,Monmouth,13,49.0,11,0,0,0,1,1
2002,Monmouth,13,51.0,5,1,1,0,0,2
2002,Monmouth,13,51.0,7,1,0,0,0,1
2002,Monmouth,13,52.0,7,0,0,1,0,1
2002,Monmouth,13,52.0,10,1,0,0,1,2
2002,Monmouth,13,,1,1,0,0,0,1
2002,Monmouth,13,,8,1,0,0,0,1
2002,Morris,14,1.0,12,0,0,0,1,1
2002,Morris,14,7.0,6,1,0,0,0,1
2002,Morris,14,9.0,6,1,0,0,0,1
2002,Morris,14,11.0,9,1,0,0,0,1
2002,Morris,14,12.0,5,0,1,0,0,1
2002,Morris,14,14.0,12,2,1,0,0,3
2002,Morris,14,18.0,7,1,0,0,0,1
2002,Morris,14,21.0,6,0,0,0,1,1
2002,Morris,14,27.0,8,1,1,0,0,2
2002,Morris,14,27.0,12,1,0,0,0,1
2002,Morris,14,29.0,3,1,0,0,0,1
2002,Morris,14,29.0,4,1,0,0,0,1
2002,Morris,14,29.0,6,0,1,0,0,1
2002,Morris,14,29.0,8,0,0,0,1,1
2002,Morris,14,29.0,11,1,0,0,1,2
2002,Morris,14,29.0,12,0,1,0,0,1
2002,Morris,14,31.0,4,1,0,0,0,1
2002,Morris,14,32.0,6,1,0,0,0,1
2002,Morris,14,35.0,8,0,1,0,0,1
2002,Morris,14,36.0,2,1,0,0,0,1
2002,Morris,14,36.0,12,1,0,0,0,1
2002,Ocean,15,6.0,9,1,0,0,1,2
2002,Ocean,15,7.0,4,1,2,0,0,3
2002,Ocean,15,7.0,5,2,0,0,0,2
2002,Ocean,15,7.0,6,1,0,0,0,1
2002,Ocean,15,7.0,9,1,0,0,0,1
2002,Ocean,15,7.0,10,2,0,0,0,2
2002,Ocean,15,9.0,1,1,0,0,0,1
2002,Ocean,15,12.0,5,1,0,0,0,1
2002,Ocean,15,12.0,7,0,4,0,0,4
2002,Ocean,15,13.0,11,0,0,0,1,1
2002,Ocean,15,15.0,2,1,0,0,0,1
2002,Ocean,15,15.0,3,0,1,0,0,1
2002,Ocean,15,15.0,6,1,0,0,0,1
2002,Ocean,15,15.0,7,1,0,0,0,1
2002,Ocean,15,15.0,8,1,0,0,1,2
2002,Ocean,15,15.0,11,1,1,0,0,2
2002,Ocean,15,15.0,12,1,0,0,0,1
2002,Ocean,15,19.0,1,1,0,0,0,1
2002,Ocean,15,19.0,3,1,0,0,0,1
2002,Ocean,15,19.0,7,1,0,0,0,1
2002,Ocean,15,19.0,10,1,0,0,0,1
2002,Ocean,15,21.0,7,1,0,0,0,1
2002,Ocean,15,21.0,8,1,0,0,0,1
2002,Ocean,15,24.0,9,1,0,0,0,1
2002,Ocean,15,31.0,3,0,0,0,1,1
2002,Ocean,15,31.0,6,1,1,0,0,2
2002,Ocean,15,31.0,7,0,0,0,1,1
2002,Ocean,15,31.0,11,1,0,0,1,2
2002,Ocean,15,,1,1,0,0,0,1
2002,Ocean,15,,1,0,1,0,0,1
2002,Ocean,15,,4,0,1,0,0,1
2002,Ocean,15,,5,1,0,0,0,1
2002,Ocean,15,,5,1,1,0,0,2
2002,Ocean,15,,8,0,0,0,1,1
2002,Ocean,15,,8,1,0,0,0,1
2002,Ocean,15,,8,1,0,0,0,1
2002,Ocean,15,,9,1,0,0,0,1
2002,Ocean,15,,10,1,0,0,0,1
2002,Ocean,15,,11,1,0,0,0,1
2002,Passaic,16,2.0,2,1,0,0,0,1
2002,Passaic,16,2.0,3,0,1,0,0,1
2002,Passaic,16,2.0,4,0,1,0,0,1
2002,Passaic,16,2.0,6,2,0,0,0,2
2002,Passaic,16,2.0,10,1,0,0,0,1
2002,Passaic,16,7.0,1,1,0,0,0,1
2002,Passaic,16,7.0,3,0,0,0,1,1
2002,Passaic,16,7.0,5,1,0,0,0,1
2002,Passaic,16,7.0,11,0,1,0,0,1
2002,Passaic,16,7.0,12,1,0,0,0,1
2002,Passaic,16,8.0,2,0,0,1,0,1
2002,Passaic,16,8.0,3,1,0,0,1,2
2002,Passaic,16,8.0,7,1,0,0,0,1
2002,Passaic,16,8.0,8,1,1,0,1,3
2002,Passaic,16,8.0,9,1,0,0,0,1
2002,Passaic,16,8.0,10,0,1,0,0,1
2002,Passaic,16,11.0,10,1,0,0,0,1
2002,Passaic,16,12.0,4,0,1,0,0,1
2002,Passaic,16,12.0,6,1,0,0,0,1
2002,Passaic,16,12.0,7,1,1,0,0,2
2002,Passaic,16,14.0,4,0,1,0,0,1
2002,Passaic,16,14.0,6,1,0,0,0,1
2002,Passaic,16,14.0,11,0,0,0,1,1
2002,Passaic,16,15.0,5,1,0,0,0,1
2002,Passaic,16,15.0,6,1,0,0,0,1
2002,Passaic,16,15.0,11,0,0,0,1,1
2002,Salem,17,1.0,3,1,0,0,0,1
