year,county,cc,mc,month,municipality,date,persons_killed,driver,passenger,cyclist,pedestrian
2023,Mercer,11,11.0,8,TRENTON,08/27/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Passaic,16,7.0,8,PASSAIC CITY,08/27/2023,.4 1 DRIVER,1,0,0,0
2023,Somerset,18,8.0,8,FRANKLIN TWSP,08/27/2023,.1 2 PASSENGERS,0,2,0,0
2023,Camden,4,9.0,8,CHERRY HILL TWSP,08/28/2023,.7 1 DRIVER,1,0,0,0
2023,Camden,4,9.0,8,CHERRY HILL TWSP,08/31/2023,.2 1 PEDESTRIAN,0,0,0,1
2023,Middlesex,12,25.0,8,WOODBRIDGE TWSP,08/31/2023,.2 1 PEDESTRIAN,0,0,0,1
2023,Salem,17,10.0,8,PILESGROVE TWSP,08/31/2023,.3 1 PASSENGER,0,1,0,0
2023,Atlantic,1,7.0,9,EGG HARBOR CITY,09/01/2023,.3 1 DRIVER,1,0,0,0
2023,Hudson,9,6.0,9,JERSEY CITY,09/01/2023,.4 1 PASSENGER,0,1,0,0
2023,Middlesex,12,4.0,9,EAST BRUNSWICK TWSP,09/01/2023,.4 1 PEDESTRIAN,0,0,0,1
2023,Essex,7,14.0,9,NEWARK CITY,09/02/2023,.6 1 DRIVER,1,0,0,0
2023,Union,20,20.0,9,WESTFIELD TOWN,09/02/2023,.1 1 DRIVER,1,0,0,0
2023,Warren,21,15.0,9,LOPATCONG TWSP,09/03/2023,.5 1 DRIVER,1,0,0,0
2023,Bergen,2,46.0,9,PARAMUS BORO,09/04/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Monmouth,13,33.0,9,MILLSTONE TWSP,09/04/2023,.0 1 PEDALCYCLIST,0,0,1,0
2023,Warren,21,1.0,9,ALLAMUCHY TWSP,09/05/2023,-- 1 DRIVER,1,0,0,0
2023,Monmouth,13,21.0,9,HOWELL TWSP,09/06/2023,-- 1 DRIVER,1,0,0,0
2023,Gloucester,8,11.0,9,MONROE TWSP,09/07/2023,.1 1 DRIVER,1,0,0,0
2023,Ocean,15,31.0,9,STAFFORD TWSP,09/07/2023,.4 1 DRIVER,1,0,0,0
2023,Essex,7,14.0,9,NEWARK CITY,09/08/2023,-- 1 DRIVER,1,0,0,0
2023,Middlesex,12,25.0,9,WOODBRIDGE TWSP,09/08/2023,.8 1 DRIVER,1,0,0,0
2023,Somerset,18,5.0,9,BRANCHBURG TWSP,09/08/2023,.4 1 DRIVER,1,0,0,0
2023,Monmouth,13,21.0,9,HOWELL TWSP,09/10/2023,.4 1 PEDESTRIAN,0,0,0,1
2023,Union,20,4.0,9,ELIZABETH CITY,09/11/2023,-- 1 PASSENGER,0,1,0,0
2023,Union,20,19.0,9,UNION TWSP,09/11/2023,.4 1 PEDALCYCLIST,0,0,1,0
2023,Bergen,2,62.0,9,TETERBORO BORO,09/13/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Passaic,16,8.0,9,PATERSON CITY,09/13/2023,.0 1 PASSENGER,0,1,0,0
2023,Camden,4,12.0,9,COLLINGSWOOD BORO,09/14/2023,.9 1 PEDESTRIAN,0,0,0,1
2023,Burlington,3,39.0,9,WOODLAND TWSP,09/16/2023,.2 1 DRIVER,1,0,0,0
2023,Essex,7,17.0,9,ORANGE CITY,09/16/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Essex,7,14.0,9,NEWARK CITY,09/17/2023,.9 1 PEDESTRIAN,0,0,0,1
2023,Mercer,11,11.0,9,TRENTON,09/17/2023,.5 1 PEDESTRIAN,0,0,0,1
2023,Monmouth,13,51.0,9,UPPER FREEHOLD TWSP,09/17/2023,.4 1 DRIVER,1,0,0,0
2023,Burlington,3,6.0,9,BURLINGTON CITY,09/19/2023,.6 1 PEDALCYCLIST,0,0,1,0
2023,Cumberland,6,6.0,9,GREENWICH TWSP,09/19/2023,-- 1 DRIVER,1,0,0,0
2023,Hudson,9,12.0,9,WEST NEW YORK TOWN,09/19/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Passaic,16,8.0,9,PATERSON CITY,09/19/2023,.4 1 DRIVER,1,0,0,0
2023,Middlesex,12,5.0,9,EDISON TWSP,09/20/2023,.9 1 DRIVER,1,0,0,0
2023,Ocean,15,19.0,9,MANCHESTER TWSP,09/20/2023,-- 1 DRIVER,1,0,0,0
2023,Passaic,16,2.0,9,CLIFTON CITY,09/20/2023,.1 1 PEDESTRIAN,0,0,0,1
2023,Passaic,16,8.0,9,PATERSON CITY,09/20/2023,.1 1 DRIVER,1,0,0,0
2023,Sussex,19,4.0,9,BYRAM TWSP,09/20/2023,.2 1 PEDESTRIAN,0,0,0,1
2023,Mercer,11,11.0,9,TRENTON,09/21/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Middlesex,12,19.0,9,SAYREVILLE BORO,09/21/2023,.2 1 DRIVER,1,0,0,0
2023,Warren,21,8.0,9,HACKETTSTOWN TOWN,09/21/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Somerset,18,1.0,9,BEDMINSTER TWSP,09/23/2023,.3 1 PEDESTRIAN,0,0,0,1
2023,Bergen,2,17.0,9,FAIR LAWN BORO,09/24/2023,-- 1 DRIVER,1,0,0,0
2023,Bergen,2,46.0,9,PARAMUS BORO,09/24/2023,.4 1 DRIVER,1,0,0,0
2023,Monmouth,13,21.0,9,HOWELL TWSP,09/24/2023,.3 1 DRIVER,1,0,0,0
2023,Camden,4,8.0,9,CAMDEN CITY,09/25/2023,.1 1 PEDALCYCLIST,0,0,1,0
2023,Essex,7,14.0,9,NEWARK CITY,09/26/2023,-- 1 DRIVER,1,0,0,0
2023,Atlantic,1,10.0,9,FOLSOM BORO,09/27/2023,.0 1 DRIVER,1,0,0,0
2023,Ocean,15,8.0,9,TOMS RIVER,09/27/2023,.1 1 PEDALCYCLIST,0,0,1,0
2023,Camden,4,3.0,9,BARRINGTON BORO,09/29/2023,.3 1 PEDESTRIAN,0,0,0,1
2023,Camden,4,5.0,9,BERLIN BORO,09/29/2023,.6 1 DRIVER,1,0,0,0
2023,Middlesex,12,25.0,9,WOODBRIDGE TWSP,09/29/2023,.3 1 PEDESTRIAN,0,0,0,1
2023,Monmouth,13,21.0,10,HOWELL TWSP,10/01/2023,-- 1 PEDALCYCLIST,0,0,1,0
2023,Somerset,18,20.0,10,WARREN TWSP,10/01/2023,.4 1 PEDESTRIAN,0,0,0,1
2023,Sussex,19,14.0,10,MONTAGUE TWSP,10/01/2023,.0 1 DRIVER,1,0,0,0
2023,Warren,21,16.0,10,MANSFIELD TWSP,10/01/2023,.8 1 PASSENGER,0,1,0,0
2023,Bergen,2,48.0,10,RAMSEY BORO,10/02/2023,.0 1 DRIVER,1,0,0,0
2023,Hudson,9,6.0,10,JERSEY CITY,10/02/2023,.0 1 DRIVER,1,0,0,0
2023,Morris,14,27.0,10,MOUNT OLIVE TWSP,10/02/2023,.0 1 PASSENGER,0,1,0,0
2023,Union,20,9.0,10,LINDEN CITY,10/02/2023,.2 1 PEDESTRIAN,0,0,0,1
2023,Essex,7,9.0,10,IRVINGTON TOWN,10/03/2023,.2 1 PEDESTRIAN,0,0,0,1
2023,Union,20,9.0,10,LINDEN CITY,10/03/2023,.6 1 DRIVER,1,0,0,0
2023,Mercer,11,14.0,10,PRINCETON,10/04/2023,-- 1 DRIVER,1,0,0,0
2023,Bergen,2,17.0,10,FAIR LAWN BORO,10/05/2023,.0 1 DRIVER,1,0,0,0
2023,Essex,7,14.0,10,NEWARK CITY,10/05/2023,-- 1 DRIVER,1,0,0,0
2023,Middlesex,12,22.0,10,SOUTH PLAINFIELD BO,10/07/2023,.8 1 DRIVER,1,0,0,0
2023,Morris,14,38.0,10,WASHINGTON TWSP,10/07/2023,-- 1 DRIVER,1,0,0,0
2023,Ocean,15,15.0,10,LAKEWOOD TWSP,10/07/2023,".1 1 DRIVER, 2 PASSENGERS",1,2,0,0
2023,Mercer,11,3.0,10,HAMILTON TWSP,10/08/2023,.0 1 DRIVER,1,0,0,0
2023,Camden,4,9.0,10,CHERRY HILL TWSP,10/09/2023,.1 1 PEDALCYCLIST,0,0,1,0
2023,Essex,7,9.0,10,IRVINGTON TOWN,10/09/2023,.2 1 PEDESTRIAN,0,0,0,1
2023,Mercer,11,6.0,10,HOPEWELL TWSP,10/09/2023,.0 1 DRIVER,1,0,0,0
2023,Salem,17,11.0,10,PITTSGROVE TWSP,10/11/2023,.8 1 PASSENGER,0,1,0,0
2023,Camden,4,14.0,10,GLOUCESTER CITY,10/12/2023,.1 1 DRIVER,1,0,0,0
2023,Ocean,15,12.0,10,JACKSON TWSP,10/12/2023,.9 1 DRIVER,1,0,0,0
2023,Camden,4,12.0,10,COLLINGSWOOD BORO,10/13/2023,.3 1 DRIVER,1,0,0,0
2023,Middlesex,12,19.0,10,SAYREVILLE BORO,10/14/2023,.2 1 PEDESTRIAN,0,0,0,1
2023,Monmouth,13,21.0,10,HOWELL TWSP,10/14/2023,-- 1 PASSENGER,0,1,0,0
2023,Passaic,16,14.0,10,WAYNE TWSP,10/15/2023,.6 1 DRIVER,1,0,0,0
2023,Passaic,16,16.0,10,WOODLAND PARK BORO,10/15/2023,.1 1 PEDESTRIAN,0,0,0,1
2023,Hudson,9,6.0,10,JERSEY CITY,10/16/2023,".3 1 DRIVER, 2 PASSENGERS",1,2,0,0
2023,Camden,4,27.0,10,PENNSAUKEN TWSP,10/17/2023,.1 1 PEDALCYCLIST,0,0,1,0
2023,Burlington,3,38.0,10,WILLINGBORO TWSP,10/18/2023,.4 1 DRIVER,1,0,0,0
2023,Gloucester,8,8.0,10,HARRISON TWSP,10/19/2023,.7 1 DRIVER,1,0,0,0
2023,Burlington,3,15.0,10,FLORENCE TWSP,10/20/2023,.0 1 DRIVER,1,0,0,0
2023,Burlington,3,23.0,10,MOUNT HOLLY TWSP,10/20/2023,.9 1 PEDESTRIAN,0,0,0,1
2023,Essex,7,2.0,10,BLOOMFIELD BORO,10/20/2023,.9 1 PEDESTRIAN,0,0,0,1
2023,Hudson,9,6.0,10,JERSEY CITY,10/20/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Passaic,16,2.0,10,CLIFTON CITY,10/20/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Bergen,2,60.0,10,TEANECK TWSP,10/21/2023,-- 2 PASSENGERS,0,2,0,0
2023,Camden,4,9.0,10,CHERRY HILL TWSP,10/21/2023,.6 1 PEDALCYCLIST,0,0,1,0
2023,Middlesex,12,5.0,10,EDISON TWSP,10/21/2023,.7 1 PASSENGER,0,1,0,0
2023,Monmouth,13,27.0,10,LONG BRANCH CITY,10/23/2023,.0 1 DRIVER,1,0,0,0
2023,Union,20,4.0,10,ELIZABETH CITY,10/24/2023,.2 1 PEDESTRIAN,0,0,0,1
2023,Camden,4,8.0,10,CAMDEN CITY,10/26/2023,.1 1 PEDESTRIAN,0,0,0,1
2023,Gloucester,8,3.0,10,EAST GREENWICH TWSP,10/26/2023,-- 1 DRIVER,1,0,0,0
2023,Middlesex,12,2.0,10,CRANBURY TWSP,10/26/2023,.2 1 DRIVER,1,0,0,0
2023,Middlesex,12,16.0,10,PERTH AMBOY CITY,10/26/2023,.7 1 PEDESTRIAN,0,0,0,1
2023,Atlantic,1,19.0,10,PLEASANTVILLE CITY,10/27/2023,.5 1 PEDESTRIAN,0,0,0,1
2023,Morris,14,20.0,10,MINE HILL TWSP,10/27/2023,.9 1 DRIVER,1,0,0,0
2023,Morris,14,29.0,10,PARSIPPANY-TROY HIL,10/27/2023,.5 1 DRIVER,1,0,0,0
2023,Essex,7,9.0,10,IRVINGTON TOWN,10/28/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Essex,7,13.0,10,MONTCLAIR TOWN,10/28/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Mercer,11,11.0,10,TRENTON,10/28/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Middlesex,12,19.0,10,SAYREVILLE BORO,10/28/2023,.5 1 PASSENGER,0,1,0,0
2023,Camden,4,36.0,10,WINSLOW TWSP,10/29/2023,.6 1 DRIVER,1,0,0,0
2023,Atlantic,1,19.0,10,PLEASANTVILLE CITY,10/30/2023,.3 1 DRIVER,1,0,0,0
2023,Essex,7,14.0,10,NEWARK CITY,10/31/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Middlesex,12,19.0,10,SAYREVILLE BORO,10/31/2023,".4 1 DRIVER, 1 PASSENGER",1,1,0,0
2023,Morris,14,39.0,10,WHARTON BORO,10/31/2023,.8 1 DRIVER,1,0,0,0
2023,Burlington,3,36.0,11,WASHINGTON TWSP,11/01/2023,.2 2 DRIVERS,2,0,0,0
2023,Sussex,19,24.0,11,WANTAGE TWSP,11/03/2023,.6 1 DRIVER,1,0,0,0
2023,Burlington,3,13.0,11,EVESHAM TWSP,11/04/2023,.8 1 DRIVER,1,0,0,0
2023,Hudson,9,6.0,11,JERSEY CITY,11/04/2023,.4 1 PEDALCYCLIST,0,0,1,0
2023,Ocean,15,7.0,11,BRICK TWSP,11/04/2023,.8 1 DRIVER,1,0,0,0
2023,Ocean,15,15.0,11,LAKEWOOD TWSP,11/06/2023,.2 1 DRIVER,1,0,0,0
2023,Sussex,19,5.0,11,FRANKFORD TWSP,11/06/2023,.8 1 DRIVER,1,0,0,0
2023,Mercer,11,7.0,11,LAWRENCE TWSP,11/07/2023,-- 1 DRIVER,1,0,0,0
2023,Union,20,4.0,11,ELIZABETH CITY,11/07/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Union,20,7.0,11,HILLSIDE TWSP,11/07/2023,.7 1 DRIVER,1,0,0,0
2023,Atlantic,1,8.0,11,EGG HARBOR TWSP,11/09/2023,.3 1 PEDESTRIAN,0,0,0,1
2023,Burlington,3,24.0,11,MOUNT LAUREL TWSP,11/09/2023,.6 1 DRIVER,1,0,0,0
2023,Burlington,3,39.0,11,WOODLAND TWSP,11/09/2023,.5 1 DRIVER,1,0,0,0
2023,Monmouth,13,37.0,11,OCEAN TWSP,11/09/2023,.8 1 DRIVER,1,0,0,0
2023,Union,20,17.0,11,SPRINGFIELD TWSP,11/09/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Essex,7,14.0,11,NEWARK CITY,11/10/2023,.2 1 PASSENGER,0,1,0,0
2023,Hunterdon,10,22.0,11,READINGTON TWSP,11/10/2023,.4 1 DRIVER,1,0,0,0
2023,Atlantic,1,13.0,11,HAMMONTON TOWN,11/11/2023,.8 1 PEDESTRIAN,0,0,0,1
2023,Essex,7,14.0,11,NEWARK CITY,11/11/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Gloucester,8,2.0,11,DEPTFORD TWSP,11/12/2023,.3 1 PEDESTRIAN,0,0,0,1
2023,Atlantic,1,5.0,11,BUENA VISTA TWSP,11/13/2023,.3 1 DRIVER,1,0,0,0
2023,Camden,4,5.0,11,BERLIN BORO,11/13/2023,.5 1 PEDALCYCLIST,0,0,1,0
2023,Middlesex,12,19.0,11,SAYREVILLE BORO,11/13/2023,.2 1 PEDESTRIAN,0,0,0,1
2023,Union,20,4.0,11,ELIZABETH CITY,11/13/2023,.6 1 PEDESTRIAN,0,0,0,1
2023,Burlington,3,29.0,11,PEMBERTON TWSP,11/14/2023,".0 1 DRIVER, 1 PASSENGER",1,1,0,0
2023,Camden,4,31.0,11,SOMERDALE BORO,11/15/2023,.3 1 PEDESTRIAN,0,0,0,1
2023,Cape May,5,6.0,11,MIDDLE TWSP,11/15/2023,.1 1 PEDESTRIAN,0,0,0,1
2023,Bergen,2,36.0,11,MONTVALE BORO,11/16/2023,.1 1 PEDESTRIAN,0,0,0,1
2023,Atlantic,1,2.0,11,ATLANTIC CITY,11/19/2023,.9 1 PEDALCYCLIST,0,0,1,0
2023,Atlantic,1,11.0,11,GALLOWAY TWSP,11/19/2023,.2 1 PEDESTRIAN,0,0,0,1
2023,Somerset,18,6.0,11,BRIDGEWATER TWSP,11/19/2023,.6 1 PEDESTRIAN,0,0,0,1
2023,Mercer,11,11.0,11,TRENTON,11/20/2023,.5 1 PEDESTRIAN,0,0,0,1
2023,Middlesex,12,5.0,11,EDISON TWSP,11/20/2023,.0 1 DRIVER,1,0,0,0
2023,Middlesex,12,21.0,11,SOUTH BRUNSWICK TWS,11/20/2023,.1 1 DRIVER,1,0,0,0
2023,Somerset,18,4.0,11,BOUND BROOK BORO,11/20/2023,.8 1 PEDESTRIAN,0,0,0,1
2023,Morris,14,35.0,11,ROCKAWAY TWSP,11/21/2023,.4 1 PASSENGER,0,1,0,0
2023,Warren,21,17.0,11,OXFORD TWSP,11/21/2023,.6 1 DRIVER,1,0,0,0
2023,Atlantic,1,12.0,11,HAMILTON TWSP,11/22/2023,.2 1 PASSENGER,0,1,0,0
2023,Camden,4,8.0,11,CAMDEN CITY,11/22/2023,.1 1 DRIVER,1,0,0,0
2023,Cumberland,6,14.0,11,VINELAND CITY,11/22/2023,.2 1 DRIVER,1,0,0,0
2023,Warren,21,1.0,11,ALLAMUCHY TWSP,11/22/2023,.5 1 DRIVER,1,0,0,0
2023,Camden,4,35.0,11,WATERFORD TWSP,11/23/2023,.3 1 PEDESTRIAN,0,0,0,1
2023,Bergen,2,19.0,11,FORT LEE BORO,11/24/2023,.0 1 DRIVER,1,0,0,0
2023,Salem,17,2.0,11,CARNEYS POINT TWSP,11/24/2023,.9 1 PEDESTRIAN,0,0,0,1
2023,Mercer,11,2.0,11,EWING TWSP,11/25/2023,.4 1 DRIVER,1,0,0,0
2023,Union,20,9.0,11,LINDEN CITY,11/25/2023,.8 1 DRIVER,1,0,0,0
2023,Burlington,3,7.0,11,CHESTERFIELD TWSP,11/26/2023,.8 1 PASSENGER,0,1,0,0
2023,Essex,7,3.0,11,CALDWELL BORO,11/26/2023,.4 1 PEDESTRIAN,0,0,0,1
2023,Morris,14,33.0,11,RIVERDALE BORO,11/26/2023,-- 1 DRIVER,1,0,0,0
2023,Bergen,2,61.0,11,TENAFLY BORO,11/27/2023,.6 1 DRIVER,1,0,0,0
2023,Essex,7,14.0,11,NEWARK CITY,11/27/2023,-- 1 DRIVER,1,0,0,0
2023,Hunterdon,10,13.0,11,HAMPTON BORO,11/27/2023,.0 1 DRIVER,1,0,0,0
2023,Mercer,11,13.0,11,WEST WINDSOR TWP,11/27/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Bergen,2,61.0,11,TENAFLY BORO,11/28/2023,.3 1 DRIVER,1,0,0,0
2023,Essex,7,22.0,11,WEST ORANGE TOWN,11/28/2023,".3 1 DRIVER, 1 PASSENGER",1,1,0,0
2023,Essex,7,14.0,11,NEWARK CITY,11/29/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Camden,4,32.0,11,STRATFORD BORO,11/30/2023,.3 1 PASSENGER,0,1,0,0
2023,Essex,7,18.0,12,ROSELAND BORO,12/01/2023,.9 1 DRIVER,1,0,0,0
2023,Ocean,15,10.0,12,HARVEY CEDARS BORO,12/01/2023,.9 1 PEDESTRIAN,0,0,0,1
2023,Passaic,16,2.0,12,CLIFTON CITY,12/01/2023,-- 1 DRIVER,1,0,0,0
2023,Somerset,18,13.0,12,MONTGOMERY TWSP,12/01/2023,.7 1 DRIVER,1,0,0,0
2023,Cumberland,6,14.0,12,VINELAND CITY,12/02/2023,.1 1 DRIVER,1,0,0,0
2023,Bergen,2,12.0,12,EAST RUTHERFORD BOR,12/03/2023,.8 1 PEDESTRIAN,0,0,0,1
2023,Passaic,16,2.0,12,CLIFTON CITY,12/03/2023,.7 1 DRIVER,1,0,0,0
2023,Passaic,16,14.0,12,WAYNE TWSP,12/04/2023,.9 1 PEDESTRIAN,0,0,0,1
2023,Monmouth,13,17.0,12,FREEHOLD TWSP,12/05/2023,.3 1 DRIVER,1,0,0,0
2023,Monmouth,13,52.0,12,WALL TWSP,12/06/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Bergen,2,48.0,12,RAMSEY BORO,12/08/2023,.9 1 PEDESTRIAN,0,0,0,1
2023,Mercer,11,11.0,12,TRENTON,12/08/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Union,20,1.0,12,BERKELEY HEIGHTS TW,12/08/2023,.1 1 DRIVER,1,0,0,0
2023,Cape May,5,6.0,12,MIDDLE TWSP,12/09/2023,.4 1 PASSENGER,0,1,0,0
2023,Middlesex,12,12.0,12,MONROE TWSP,12/09/2023,.4 1 DRIVER,1,0,0,0
2023,Ocean,15,13.0,12,LACEY TWSP,12/09/2023,.2 1 DRIVER,1,0,0,0
2023,Camden,4,25.0,12,MOUNT EPHRAIM BORO,12/10/2023,.6 1 PEDESTRIAN,0,0,0,1
2023,Cumberland,6,5.0,12,FAIRFIELD TWSP,12/10/2023,.1 1 PASSENGER,0,1,0,0
2023,Union,20,4.0,12,ELIZABETH CITY,12/10/2023,".6 1 DRIVER, 1 PASSENGER",1,1,0,0
2023,Monmouth,13,1.0,12,ABERDEEN TWSP,12/11/2023,.6 1 PEDESTRIAN,0,0,0,1
2023,Monmouth,13,8.0,12,BRADLEY BEACH BORO,12/13/2023,.4 1 DRIVER,1,0,0,0
2023,Essex,7,5.0,12,EAST ORANGE CITY,12/15/2023,.6 1 PEDALCYCLIST,0,0,1,0
2023,Union,20,14.0,12,ROSELLE BORO,12/15/2023,.6 1 PEDESTRIAN,0,0,0,1
2023,Cumberland,6,10.0,12,MILLVILLE CITY,12/17/2023,.0 1 PEDESTRIAN,0,0,0,1
2023,Salem,17,8.0,12,PENNS GROVE BOR,12/17/2023,.1 1 PEDESTRIAN,0,0,0,1
2023,Cumberland,6,10.0,12,MILLVILLE CITY,12/18/2023,.9 1 DRIVER,1,0,0,0
2023,Gloucester,8,20.0,12,WEST DEPTFORD TWSP,12/18/2023,.6 1 PASSENGER,0,1,0,0
2023,Union,20,9.0,12,LINDEN CITY,12/18/2023,.1 1 PEDESTRIAN,0,0,0,1
2023,Bergen,2,21.0,12,GARFIELD CITY,12/19/2023,.6 1 PEDESTRIAN,0,0,0,1
2023,Camden,4,36.0,12,WINSLOW TWSP,12/19/2023,.4 1 DRIVER,1,0,0,0
2023,Hudson,9,6.0,12,JERSEY CITY,12/19/2023,.8 1 PEDESTRIAN,0,0,0,1
2023,Middlesex,12,14.0,12,NORTH BRUNSWICK TWS,12/19/2023,.3 1 PASSENGER,0,1,0,0
2023,Union,20,18.0,12,SUMMIT CITY,12/20/2023,.4 1 PEDESTRIAN,0,0,0,1
2023,Burlington,3,37.0,12,WESTAMPTON TWSP,12/22/2023,.4 1 PEDESTRIAN,0,0,0,1
2023,Camden,4,8.0,12,CAMDEN CITY,12/22/2023,.1 1 PASSENGER,0,1,0,0
2023,Mercer,11,12.0,12,ROBBINSVILLE TWSP,12/22/2023,.9 1 DRIVER,1,0,0,0
2023,Middlesex,12,19.0,12,SAYREVILLE BORO,12/22/2023,.1 1 DRIVER,1,0,0,0
2023,Morris,14,39.0,12,WHARTON BORO,12/22/2023,.6 1 PASSENGER,0,1,0,0
2023,Atlantic,1,12.0,12,HAMILTON TWSP,12/23/2023,.7 1 DRIVER,1,0,0,0
2023,Gloucester,8,2.0,12,DEPTFORD TWSP,12/23/2023,".5 1 DRIVER, 1 PASSENGER",1,1,0,0
2023,Union,20,4.0,12,ELIZABETH CITY,12/23/2023,.1 1 PEDESTRIAN,0,0,0,1
2023,Middlesex,12,21.0,12,SOUTH BRUNSWICK TWS,12/24/2023,.5 1 DRIVER,1,0,0,0
2023,Passaic,16,2.0,12,CLIFTON CITY,12/25/2023,.5 1 PEDESTRIAN,0,0,0,1
2023,Union,20,16.0,12,SCOTCH PLAINS TWSP,12/25/2023,.4 1 PASSENGER,0,1,0,0
2023,Burlington,3,18.0,12,MANSFIELD TWSP,12/27/2023,.7 1 PASSENGER,0,1,0,0
2023,Gloucester,8,8.0,12,HARRISON TWSP,12/27/2023,.0 1 DRIVER,1,0,0,0
2023,Gloucester,8,18.0,12,WASHINGTON TWSP,12/27/2023,.9 1 PEDESTRIAN,0,0,0,1
2023,Burlington,3,29.0,12,PEMBERTON TWSP,12/29/2023,.3 1 DRIVER,1,0,0,0
2023,Camden,4,35.0,12,WATERFORD TWSP,12/29/2023,.4 2 PEDESTRIANS,0,0,0,2
2023,Somerset,18,2.0,12,BERNARDS TWSP,12/29/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Somerset,18,10.0,12,HILLSBOROUGH TWSP,12/29/2023,.8 1 DRIVER,1,0,0,0
2023,Burlington,3,6.0,12,BURLINGTON TWSP,12/31/2023,.6 1 DRIVER,1,0,0,0
2023,Essex,7,14.0,12,NEWARK CITY,12/31/2023,-- 1 PEDESTRIAN,0,0,0,1
2023,Essex,7,18.0,12,ROSELAND BORO,12/31/2023,.4 1 PEDESTRIAN,0,0,0,1
2023,Union,20,2.0,12,CLARK TWSP,12/31/2023,.1 1 DRIVER,1,0,0,0
2024,Middlesex,12,18.0,1,PLAINSBORO TWSP,01/01/2024,.6 1 PEDESTRIAN,0,0,0,1
2024,Mercer,11,11.0,1,TRENTON,01/03/2024,.6 1 DRIVER,1,0,0,0
2024,Atlantic,1,12.0,1,HAMILTON TWSP,01/05/2024,.5 1 DRIVER,1,0,0,0
2024,Bergen,2,48.0,1,RAMSEY BORO,01/05/2024,-- 1 DRIVER,1,0,0,0
2024,Essex,7,1.0,1,BELLEVILLE TOWN,01/05/2024,.8 1 PEDESTRIAN,0,0,0,1
2024,Gloucester,8,2.0,1,DEPTFORD TWSP,01/06/2024,.6 1 DRIVER,1,0,0,0
2024,Mercer,11,11.0,1,TRENTON,01/06/2024,.1 1 DRIVER,1,0,0,0
2024,Ocean,15,6.0,1,BERKELEY TWSP,01/06/2024,.3 1 PEDESTRIAN,0,0,0,1
2024,Union,20,9.0,1,LINDEN CITY,01/06/2024,.3 1 PEDESTRIAN,0,0,0,1
2024,Monmouth,13,36.0,1,NEPTUNE TWSP,01/07/2024,.6 1 PASSENGER,0,1,0,0
2024,Middlesex,12,5.0,1,EDISON TWSP,01/08/2024,.1 1 PEDESTRIAN,0,0,0,1
2024,Ocean,15,15.0,1,LAKEWOOD TWSP,01/08/2024,.6 1 PEDESTRIAN,0,0,0,1
2024,Monmouth,13,17.0,1,FREEHOLD TWSP,01/09/2024,.3 1 PEDESTRIAN,0,0,0,1
2024,Bergen,2,19.0,1,FORT LEE BORO,01/10/2024,-- 1 PEDESTRIAN,0,0,0,1
2024,Essex,7,22.0,1,WEST ORANGE TOWN,01/10/2024,-- 1 PEDESTRIAN,0,0,0,1
2024,Atlantic,1,2.0,1,ATLANTIC CITY,01/12/2024,-- 1 PASSENGER,0,1,0,0
2024,Camden,4,36.0,1,WINSLOW TWSP,01/12/2024,.2 1 PEDESTRIAN,0,0,0,1
2024,Middlesex,12,19.0,1,SAYREVILLE BORO,01/12/2024,.6 1 DRIVER,1,0,0,0
2024,Monmouth,13,21.0,1,HOWELL TWSP,01/13/2024,.6 1 PASSENGER,0,1,0,0
2024,Ocean,15,7.0,1,BRICK TWSP,01/13/2024,.2 1 PEDESTRIAN,0,0,0,1
2024,Burlington,3,35.0,1,TABERNACLE TWSP,01/14/2024,-- 1 PASSENGER,0,1,0,0
2024,Hudson,9,7.0,1,KEARNY TOWN,01/14/2024,-- 1 DRIVER,1,0,0,0
2024,Monmouth,13,49.0,1,TINTON FALLS BORO,01/15/2024,".2 1 DRIVER, 1 PASSENGER",1,1,0,0
2024,Atlantic,1,5.0,1,BUENA VISTA TWSP,01/17/2024,.3 1 PEDESTRIAN,0,0,0,1
2024,Burlington,3,1.0,1,BASS RIVER TWSP,01/17/2024,.9 1 DRIVER,1,0,0,0
2024,Passaic,16,9.0,1,POMPTON LAKES BORO,01/18/2024,.4 1 PEDESTRIAN,0,0,0,1
